<<<<<<< HEAD
Data,Date,Month,Company ,Industry Sector,Gender,,Accident type,
01-03-2017 00:00,2017,March,Company_01,Metals,Male,,Others,
02-03-2017 00:00,2017,March,Company_03,Others,Male,,Venomous Animals,
02-03-2017 00:00,2017,March,Company_03,Others,Male,,Venomous Animals,
02-03-2017 00:00,2017,March,Company_03,Others,Male,,Venomous Animals,
04-03-2017 00:00,2017,March,Company_02,Mining,Male,,Vehicles and Mobile Equipment,
06-03-2017 00:00,2017,March,Company_01,Mining,Male,,Fall,
08-03-2017 00:00,2017,March,Company_03,Others,Male,,Others,
09-03-2017 00:00,2017,March,Company_01,Mining,Male,,Vehicles and Mobile Equipment,
08-03-2017 00:00,2017,March,Company_01,Mining,Male,,Vehicles and Mobile Equipment,
09-03-2017 00:00,2017,March,Company_02,Metals,Male,,Machine Protection,
10-03-2017 00:00,2017,March,Company_01,Mining,Male,,Individual protection equipment,
15-03-2017 00:00,2017,March,Company_03,Others,Male,,Venomous Animals,
15-03-2017 00:00,2017,March,Company_03,Others,Male,,Venomous Animals,
15-03-2017 00:00,2017,March,Company_02,Metals,Female,,Chemical substances,
18-03-2017 00:00,2017,March,Company_01,Mining,Male,,Power lock,
22-03-2017 00:00,2017,March,Company_01,Metals,Male,,Power lock,
25-03-2017 00:00,2017,March,Company_01,Mining,Male,,Vehicles and Mobile Equipment,
25-03-2017 00:00,2017,March,Company_03,Others,Male,,Others,
31-03-2017 00:00,2017,March,Company_02,Metals,Male,,Fall prevention,
04-04-2017 00:00,2017,April,Company_02,Metals,Male,,Chemical substances,
05-04-2017 00:00,2017,April,Company_02,Metals,Male,,Suspended Loads,
07-04-2017 00:00,2017,April,Company_02,Mining,Male,,Others,
04-04-2017 00:00,2017,April,Company_03,Others,Male,,Venomous Animals,
06-04-2017 00:00,2017,April,Company_01,Metals,Male,,Others,
07-04-2017 00:00,2017,April,Company_01,Mining,Male,,Fall prevention,
10-04-2017 00:00,2017,April,Company_02,Mining,Male,,Chemical substances,
08-04-2017 00:00,2017,April,Company_03,Others,Male,,Venomous Animals,
11-04-2017 00:00,2017,April,Company_01,Mining,Male,,Electrical Shock,
11-04-2017 00:00,2017,April,Company_01,Mining,Male,,Electrical Shock,
11-04-2017 00:00,2017,April,Company_02,Mining,Male,,Others,
13-04-2017 00:00,2017,April,Company_01,Mining,Male,,Others,
12-04-2017 00:00,2017,April,Company_03,Others,Male,,Venomous Animals,
23-04-2017 00:00,2017,April,Company_01,Mining,Male,,Others,
19-04-2017 00:00,2017,April,Company_03,Others,Male,,Others,
23-04-2017 00:00,2017,April,Company_01,Metals,Male,,Projection,
25-04-2017 00:00,2017,April,Company_03,Others,Male,,Venomous Animals,
25-04-2017 00:00,2017,April,Company_02,Mining,Male,,remains of choco,
25-04-2017 00:00,2017,April,Company_01,Mining,Male,,Pressed,
24-04-2017 00:00,2017,April,Company_01,Mining,Male,,Others,
28-04-2017 00:00,2017,April,Company_02,Metals,Male,,Others,
29-04-2017 00:00,2017,April,Company_02,Mining,Male,,Manual Tools,
30-04-2017 00:00,2017,April,Company_02,Metals,Male,,Others,
05-05-2017 00:00,2017,May,Company_02,Mining,Male,,Others,
06-05-2017 00:00,2017,May,Company_01,Mining,Male,,Manual Tools,
06-05-2017 00:00,2017,May,Company_02,Mining,Male,,Projection,
06-05-2017 00:00,2017,May,Company_02,Mining,Male,,Projection,
10-05-2017 00:00,2017,May,Company_01,Mining,Male,,Fall,
16-05-2017 00:00,2017,May,Company_02,Metals,Female,,Cut,
16-05-2017 00:00,2017,May,Company_01,Mining,Male,,Others,
16-05-2017 00:00,2017,May,Company_02,Others,Male,,Others,
17-05-2017 00:00,2017,May,Company_02,Mining,Male,,Cut,
18-05-2017 00:00,2017,May,Company_01,Metals,Male,,Pressed,
19-05-2017 00:00,2017,May,Company_01,Metals,Male,,Projection,
23-05-2017 00:00,2017,May,Company_01,Mining,Male,,Projection of fragments,
23-05-2017 00:00,2017,May,Company_01,Mining,Male,,Projection of fragments,
23-05-2017 00:00,2017,May,Company_01,Mining,Male,,Others,
30-05-2017 00:00,2017,May,Company_02,Others,Female,,Others,
04-06-2017 00:00,2017,June,Company_02,Metals,Male,,Others,
09-06-2017 00:00,2017,June,Company_01,Mining,Male,,Projection,
09-06-2017 00:00,2017,June,Company_01,Metals,Male,,Fall,
11-06-2017 00:00,2017,June,Company_01,Mining,Male,,Others,
11-06-2017 00:00,2017,June,Company_01,Mining,Male,,Pressed,
11-06-2017 00:00,2017,June,Company_01,Metals,Male,,Cut,
11-06-2017 00:00,2017,June,Company_01,Mining,Male,,Others,
14-06-2017 00:00,2017,June,Company_02,Mining,Male,,Pressed,
15-06-2017 00:00,2017,June,Company_01,Mining,Male,,Projection,
17-06-2017 00:00,2017,June,Company_01,Mining,Male,,Projection,
18-06-2017 00:00,2017,June,Company_01,Mining,Male,,remains of choco,
24-06-2017 00:00,2017,June,Company_01,Mining,Male,,Others,
20-06-2017 00:00,2017,June,Company_01,Mining,Male,,Others,
20-06-2017 00:00,2017,June,Company_01,Mining,Male,,Others,
24-06-2017 00:00,2017,June,Company_01,Mining,Female,,Cut,
23-06-2017 00:00,2017,June,Company_02,Metals,Male,,Others,
19-06-2017 00:00,2017,June,Company_03,Others,Male,,Others,
22-06-2017 00:00,2017,June,Company_03,Others,Male,,Others,
22-06-2017 00:00,2017,June,Company_03,Others,Male,,Venomous Animals,
29-06-2017 00:00,2017,June,Company_02,Mining,Male,,Pressed,
04-07-2017 00:00,2017,July,Company_01,Mining,Male,,Others,
04-07-2017 00:00,2017,July,Company_01,Mining,Female,,Others,
05-07-2017 00:00,2017,July,Company_02,Metals,Male,,Venomous Animals,
06-07-2017 00:00,2017,July,Company_02,Metals,Male,,Cut,
09-07-2017 00:00,2017,July,Company_01,Mining,Female,,Fall prevention (same level),
>>>>>>> 0d6257e (Initial commit)
